YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-64,AGE 5-24,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,TOTAL SPECIMENS,TOTAL B,TOTAL A
2004,50,1.81341,1.61745,1670,1643,2071,371,5755,1379,355806,4359,45,241
2004,51,2.37626,2.19112,1856,1608,1807,418,5689,1288,259639,4509,54,477
2004,52,2.77052,2.56649,2252,2413,1993,621,7279,1332,283617,5807,123,850
2005,1,2.40064,2.17645,2010,2869,2450,712,8041,1383,369455,6921,166,1119
2005,2,2.54155,2.20171,2188,2542,2982,611,8323,1342,378024,6646,182,944
2005,3,2.85871,2.53012,2199,2839,3682,608,9328,1348,368678,6948,212,1271
2005,4,3.55011,3.06524,2747,3586,5364,725,12422,1334,405254,8010,306,1560
2005,5,4.58591,3.98061,3086,4498,7650,958,16192,1303,406772,8654,424,1901
2005,6,5.05809,4.59568,3626,5757,8854,1132,19369,1324,421461,9684,478,2093
2005,7,5.44151,4.75197,3834,6515,8400,1182,19931,1330,419426,10586,613,2092
2005,8,4.4729,4.17962,3720,5125,6759,1026,16630,1280,397883,9710,618,1660
2005,9,3.6752,3.45359,2997,4058,5343,836,13234,1268,383196,8511,520,1178
2005,10,3.3353,3.15852,2728,3634,4494,745,11601,1227,367292,7580,418,798
2005,11,2.76224,2.6732,2416,2969,3513,604,9502,1185,355454,6540,471,637
2005,12,2.46844,2.35161,2145,2434,2771,550,7900,1148,335940,5928,463,406
2005,13,2.00081,1.89243,1827,1979,2133,390,6329,1103,334438,5134,343,224
2005,14,1.54319,1.5249,1422,1327,1737,330,4816,1048,315823,3894,212,143
2005,15,1.50195,1.41134,1356,1169,1603,317,4445,1000,314948,3339,123,53
2005,16,1.22918,1.25068,1096,954,1469,306,3825,978,305833,2933,75,48
2005,17,1.21854,1.20702,1117,894,1411,224,3646,971,302065,2570,42,27
2005,18,1.15832,1.07895,903,762,1136,189,2990,923,277120,2250,33,18
2005,19,1.249,1.14521,979,710,1115,208,3012,878,263009,2136,19,18
2005,20,1.16888,1.06124,805,600,926,200,2531,825,238494,1889,16,23
2005,21,1.07888,1.0568,687,518,695,156,2056,687,194550,1809,19,12
2005,22,1.23059,1.25193,693,568,678,160,2099,637,167661,1682,15,8
2005,23,1.14747,1.01419,548,462,594,140,1744,603,171960,1576,8,4
2005,24,1.00254,1.04197,573,409,507,125,1614,582,154899,1514,10,5
2005,25,0.957569,0.954027,580,431,507,110,1628,587,170645,1229,5,6
2005,26,0.894837,0.84823,497,326,452,84,1359,550,160216,1215,1,6
2005,27,0.798205,0.841872,426,313,390,69,1198,533,142302,1073,4,1
2005,28,0.757812,0.730894,389,323,361,75,1148,524,157068,991,2,0
2005,29,0.825963,0.713432,333,303,364,68,1068,507,149699,983,2,1
2005,30,0.744927,0.670677,328,279,327,56,990,492,147612,1124,1,1
2005,31,0.787049,0.689278,331,267,326,58,982,488,142468,1018,0,0
2005,32,0.684724,0.704929,319,297,350,57,1023,479,145121,964,0,4
2005,33,0.747361,0.615903,330,225,326,47,928,480,150673,989,0,6
2005,34,0.673974,0.609426,292,265,311,54,922,428,151290,1016,0,4
2005,35,0.869662,0.680259,342,273,367,51,1033,420,151854,1054,1,5
2005,36,0.899529,0.775488,338,264,396,63,1061,416,136817,1031,0,1
2005,37,0.854635,0.683421,302,289,383,52,1026,408,150127,1099,1,4
2005,38,1.01123,0.781075,368,285,516,50,1219,419,156067,1280,0,2
2005,39,0.977808,0.806943,381,276,484,63,1204,447,149205,1421,1,6
2005,40,1.17778,1.07635,1172,924,1256,234,3586,1113,333164,1894,1,10
2005,41,1.21947,1.05869,1285,853,1247,197,3582,1160,338343,2191,2,10
2005,42,1.3069,1.11523,1393,992,1525,212,4122,1216,369609,2349,5,20
2005,43,1.33931,1.12381,1439,997,1599,213,4248,1237,377999,2780,2,12
2005,44,1.58374,1.25489,1639,1190,1894,282,5005,1280,398840,2890,3,20
2005,45,1.47072,1.33661,1563,1251,1929,295,5038,1272,376924,3320,7,36
2005,46,1.6112,1.37864,1679,1331,1951,315,5276,1277,382697,3861,4,43
2005,47,1.82699,1.60829,1666,1249,1593,294,4802,1301,298578,3268,3,49
2005,48,1.77482,1.48311,1858,1583,2176,349,5966,1325,402264,4056,2,114
2005,49,1.94451,1.65374,1987,1534,2463,387,6371,1328,385248,3863,8,206
2005,50,2.35512,2.00679,2241,1997,3063,396,7697,1318,383548,4618,5,394
2005,51,3.10878,2.56857,2696,2293,3058,530,8577,1287,333921,5418,11,680
2005,52,3.28238,3.05278,2678,2882,2561,721,8842,1273,289638,5829,23,763
2006,1,2.62914,2.42504,2422,2817,2366,734,8339,1319,343871,6417,24,728
2006,2,2.2515,2.00195,2272,2155,2921,534,7882,1339,393716,6378,22,821
2006,3,2.35858,2.05869,2249,1999,3150,460,7858,1297,381699,6255,29,854
2006,4,2.41881,2.21277,2643,2281,3646,544,9114,1331,411882,6732,33,1026
2006,5,2.52752,2.3222,2612,2288,4153,498,9551,1320,411291,7029,74,1099
2006,6,2.64954,2.49279,2754,2543,4593,537,10427,1311,418286,7226,142,1155
2006,7,3.12935,2.79489,2624,2992,4979,631,11226,1288,401661,8105,184,1402
2006,8,3.12442,2.96911,2753,3073,5284,791,11901,1288,400827,7948,242,1383
2006,9,3.13099,2.83959,2579,2989,5008,767,11343,1275,399459,7978,396,1406
2006,10,3.08261,2.77799,2564,2913,5106,678,11261,1257,405365,7819,408,1346
2006,11,2.64431,2.47287,2330,2231,4154,607,9322,1241,376971,6995,441,940
2006,12,2.42295,2.18061,1895,1919,3709,541,8064,1217,369804,6444,432,758
2006,13,2.31141,2.0168,1697,1745,3393,478,7313,1165,362605,5424,438,537
2006,14,1.86383,1.64101,1437,1299,2660,342,5738,1133,349662,4459,312,293
2006,15,1.44943,1.35829,1181,1067,2014,285,4547,1087,334760,4032,241,217
2006,16,1.30227,1.1428,959,873,1479,239,3550,1045,310641,3499,218,128
2006,17,1.13459,1.04031,836,779,1382,180,3177,1017,305389,2675,135,65
2006,18,1.06255,0.964347,745,637,1208,190,2780,958,288278,2516,128,67
2006,19,1.03428,0.937982,745,621,1039,187,2592,919,276338,2453,116,61
2006,20,1.01791,0.947449,715,582,969,162,2428,877,256267,2399,87,48
2006,21,0.918151,0.891918,699,452,764,146,2061,783,231075,2058,93,37
2006,22,0.93099,0.864643,572,404,561,108,1645,649,190252,1663,50,28
2006,23,0.857294,0.97032,754,564,626,131,2075,635,213847,1444,38,17
2006,24,0.786294,0.84439,514,388,447,81,1430,615,169353,1267,11,14
2006,25,0.719426,0.77487,463,328,409,100,1300,610,167770,1178,10,4
2006,26,0.718868,0.821372,466,323,390,92,1271,572,154741,1017,6,6
2006,27,0.774807,0.872745,437,305,402,71,1215,565,139216,907,2,6
2006,28,0.76598,0.922635,549,449,511,108,1617,577,175259,914,0,7
2006,29,0.642809,0.899487,541,460,440,112,1553,564,172654,917,2,9
2006,30,0.622033,0.843082,502,422,403,128,1455,564,172581,863,2,15
2006,31,0.616326,0.881824,508,402,430,88,1428,551,161937,943,1,19
2006,32,0.685694,0.817145,473,383,435,82,1373,547,168024,899,2,10
2006,33,0.622697,0.8715,510,390,466,91,1457,536,167183,862,2,10
2006,34,0.611817,0.738621,404,279,379,76,1138,503,154071,898,3,12
2006,35,0.638831,0.797966,398,292,457,77,1224,488,153390,907,4,13
2006,36,0.806627,1.01394,492,396,506,69,1463,491,144289,881,0,13
2006,37,0.762448,0.880936,446,361,521,78,1406,487,159603,1067,1,30
2006,38,0.813406,0.943366,511,362,534,80,1487,455,157627,996,2,33
2006,39,0.807934,0.891546,476,364,512,81,1433,469,160732,971,3,26
2006,40,1.15384,1.20322,1434,1116,1699,264,4513,1323,375076,2309,15,41
2006,41,1.14819,1.05788,1278,992,1602,200,4072,1361,384920,2502,9,58
2006,42,1.22736,1.13054,1543,1099,1830,265,4737,1425,419005,2900,22,58
2006,43,1.21744,1.12552,1582,1086,1996,224,4888,1445,434287,3237,23,61
2006,44,1.32813,1.20808,1672,1157,2270,281,5380,1473,445334,3765,42,101
2006,45,1.47754,1.34952,2112,1320,2393,314,6139,1497,454901,4262,43,112
2006,46,1.5339,1.4689,2355,1342,2681,290,6668,1474,453945,4525,32,101
2006,47,1.91269,1.82767,2188,1409,2202,357,6156,1488,336822,4538,28,133
2006,48,1.838,1.6656,2573,1774,2792,391,7530,1486,452089,5642,54,155
2006,49,1.95376,1.85968,2643,1804,3244,431,8122,1493,436741,5805,62,202
2006,50,2.40407,2.38891,3270,2177,4470,479,10396,1492,435177,6686,120,421
2006,51,2.87453,2.78978,3387,2237,4065,503,10192,1435,365334,7083,133,596
2006,52,3.02597,3.11549,3243,2216,2868,586,8913,1359,286087,6777,123,581
2007,1,2.37817,2.26942,2927,2394,2481,584,8386,1490,369521,6711,86,382
2007,2,2.09232,1.86355,2507,2018,2756,480,7761,1467,416464,6430,86,508
2007,3,2.29396,1.99986,2548,1701,3248,412,7909,1470,395477,6200,80,638
2007,4,2.74501,2.4406,3410,2257,4684,537,10888,1495,446119,7200,154,1156
2007,5,3.04434,2.83018,3456,2559,5648,457,12120,1472,428241,8261,203,1646
2007,6,3.49999,3.12343,3840,2910,6995,452,14197,1484,454533,8986,411,2121
2007,7,3.57851,3.27019,3879,2955,6668,529,14031,1461,429057,9780,416,2107
2007,8,3.28979,3.17757,3728,3175,6537,608,14048,1460,442099,9947,526,1841
2007,9,2.89149,2.72364,3016,2778,5429,578,11801,1428,433281,8634,550,1399
2007,10,2.62075,2.50201,2798,2533,4937,447,10715,1408,428255,7848,470,1119
2007,11,2.53387,2.4272,2668,2426,4031,472,9597,1361,395394,6928,430,923
2007,12,2.07251,1.96041,2049,1857,3307,349,7562,1333,385735,6460,369,721
2007,13,1.87084,1.5914,1664,1625,2508,351,6148,1303,386327,5558,211,554
2007,14,1.40042,1.36978,1445,1379,1803,331,4958,1284,361955,4698,156,362
2007,15,1.46887,1.36317,1429,1274,1821,345,4869,1240,357183,4243,140,375
2007,16,1.15514,1.1737,1257,1112,1523,287,4179,1206,356055,3857,81,292
2007,17,1.07901,1.06358,1152,937,1386,220,3695,1152,347413,3015,68,226
2007,18,0.98492,0.969711,969,755,1143,210,3077,1119,317311,3006,56,147
2007,19,1.03325,0.965362,917,713,1055,175,2860,1057,296262,2531,38,88
2007,20,0.926649,0.856749,815,590,861,176,2442,1025,285031,2341,27,65
